"","user_id","status_id","screen_name","text"
"134","714903361242460160","1283260725599842305","warrenwarmachi1","@warrenwarmachi1 @Lynn80217236 @WaydeDe @meaculpau27 @CWarrior17 @mal1976retaf @tehipisehaka @GiboneyDavid @frickmick @lisakitchens8 @theAkmed @howienudet @rfragan @JackJac51371973 @HarrietNix @dcpurcell @HeyokaEmpath @GelicaAF @TheFoghornLegh1 @hogansgoat2423 @veteran423 @ss31704_s @ClwtrBkAtty @1USMarine4MAGA @q_galt @Brenro4 @MAGAJules4Trump @LadydeeAz @us_poll @Kodie2038Donna @WeidnerRoger @ElenaFelicia4 @pnr9 @dianne1h @MAGAtaskForce @RosemariePerme1 @brocknoxious @MSNDeplorable52 @AceFortunato5 @LadyChesapeake @JamesCali3 @MariBeth120468 @cynecy1 @GiacomoCeraolo @_edwardmondini_ @Virgingersnap17 @Sarahrain19 @BaronAsh1 @Vet2Combat @Desert_Crow I think Coulter is just a contrarian. Not reliable because of that. Sessions is just limited, weak and feeble. A good Boy Scout, but we need brawlers. Yes, he should have told Trump that he would recuse himself from Russia hoax, but he did it because he didn’t think far ahead.."
"135","2712660258","1283260726174523393","ShawBatch","""Eat Your Neighbors!"" should absolutely be the Trump 2020 slogan."
"136","1392704822","1283260726111621122","gena_altheide","@MajorPatriot @davidjwhite68 So glad he did not win! This is the beginning of the taking back of the conservative party and getting rid of deep state! Session was a player in trying to bring down Trump, we dont need these ppl in congress! Bravo to AL for doing the right thing! Great job."
"137","1090796280","1283260726266572802","jill_guthrie","@Thelast_try It came when Trump SLAMMED flights from Europe with short notice &amp; MOBS stood in dense lines for 6-8 hours!"
"138","1157463967263887360","1283260726610522114","JulieBl01163821","President Trump isn’t a politician, he’s an American."
"139","1232024060948701184","1283260726644076544","ClayPatAnd","@RepVernonJones @realDonaldTrump @JoeBiden @OutnumberedOT @KatrinaPierson Yeah but he’s still better than trump."
"140","240073748","1283260726296014848","WILLDYE4U","@Acosta Thank You
@CNN @MSNBC
for cutting away
the minute it became
evident this was going to be no press conference.

Thanks to Big Jim @Acosta
for
the best description of
#Trump 'administration'

“We are down to Kool-Aid drinkers &amp; next of kin here at the Trump White House""
~Jim Acosta https://t.co/D3OD3Sb2S4"
"141","159058188","1283260726656860162","Crimsonkage","As a campaign finance lawyer I can confirm that this is true <U+0001F447><U+0001F3FE><U+0001F5F3><U+2696><U+FE0F> #electionlaw #campaignfinance #moneyinpolitics"
"142","918203641131040769","1283260726807756802","AbleDianna","it’s old but i wonder if they would like to reair this sometime 

Cavuto: President Trump, Fox News doesn't work for you https://t.co/cX4WrlzvFn via @YouTube"
"143","1078007362416508928","1283260727176945664","AuntyRiri","Yes,  EVERYONE else is lying. 

The Media
The CDC
The Doctors

Every one else apart from Trump. 
And you don't see how ridiculous and obtuse this sounds! https://t.co/jyYonEXsJy"
"144","4760068794","1283260727583625216","IreneCWilliams3","Studies say black men are anywhere from 2.5 - 3.5 x more likely to be killed by law enforcement than are white men."
"145","153080174","1283260727864811520","Tdawgx77","@FRCdc @cnsnews im sure they will blame trump too for these idiots who OD and die."
"146","1062496012122705922","1283260727969624064","vanwhy_sanda","After a 1 year-old was shot &amp; killed, blacks in NYC are calling for a crime unit that was disbanded as a result of #blm protests, to be reinstated.

Shootings for the week are up 277% since last year.

Meanwhile, @BilldeBlasio is playing arts &amp; crafts in front of Trump Tower. https://t.co/AjnpwJK5z2"
"147","465114198","1283260728099692546","rootbanx","BREAKING: President Trump just announced he intends to appoint SEBASTIAN GORKA to be a member of the National Security Education Board.

Gorka has ties to the Vitézi Rend, a far-right Hungarian group aligned with Nazis.

He is a bigot &amp; a white nationalist. 

We must #StopGorka."
"148","415593308","1283260728238055424","RobertaZatt","Trump is only separator between Democrats, anarchy: Rep. Vernon Jones https://t.co/ryaZW0p8n6"
"149","992890858339905537","1283260728443461632","DsOchoa","If you’re wondering why Trump just had a tantrum in the Rose Garden, it’s because Biden is polling ahead by 5 points...
.
.
.
.
.
.
.
.
in Texas."
"150","830883051949391872","1283260728405684225","Joe_Glidden","I didn’t watch Trump’s Rose Garden performance art but reading about it, my question is: why does the White House press corps sit there and take it?"
"151","348690878","1283260728514732032","Toodles33","Anderson just asked Jim Acosta if there was anybody at the Trump 'presser' that was sitting there and shaking their heads when Trump went off. Acosta says, ""No, no one there but kool aid drinkers and next of kin.""  
That's GOLD, baby!<U+0001F923>"
"152","1121397437061529601","1283260728460402688","URSure816","Them mafuckas voted for Trump and was proud of it like.... https://t.co/B5QIcicaHe"
"153","378426483","1283260728565280769","markmnoel","Not for nothing, but Trump using the Rose Garden to give a campaign speech assailing Biden is definitely illegal and his campaign owes the taxpayers a lot of money for this event."
"154","828378697379909632","1283260728653131777","JS_infuturo","@AaronBlake And don't forget that the Second House member to endorse Trump, ex-Rep. Duncan Hunter (R-CA), is ALSO a convicted felon!"
"155","1049617092","1283260728707694592","AgentdollNoname","I'm voting for Trump because the coronavirus proves he was right about China, globalism, trade, jobs, immigration, borders and just about everything else."
"156","2433516463","1283260728858689537","RachaelAHancock","HHS confirms coronavirus hospital data will now be sent to DC instead of CDC - CNNPolitics https://t.co/ziyiCvgvEj"
"157","115819256","1283260728930185216","Jaiterlist","“The president spoke in the Rose Garden for 63 minutes. He spent only six of those minutes answering questions from reporters.” https://t.co/1hBN0DSqKY"
"158","1015826276148482048","1283260729131520001","rolling75431526","Donald Trump, Jr. and Eric Trump.

Your children reflect who you were as a parent. https://t.co/84IIEEBVYA"
"159","16833601","1283260729093689344","S_K_Welsh","WARNING: The Surgeon General has determined that Donald Trump is dangerous to your health.
#RecklessTrump
#AmericaOrTrump
#EndTheNightmare
https://t.co/FMUIH8YDE8"
"160","1106772693515407361","1283260729177575425","MDominguezLund","@smc429 @GOP GOP IS A LIAR TAX ON THE WEALTHIEST AND THE LARGE CORPORATIONS THAT TRUMP GAVE A TRILLION DOLLARS IN TAX CUTS TO ARE GOING TO BE TAXED 28%! OH MY THE POOR AND MIDDLE AND LOW WEALTHY CLASSES HAVE BEED TAXED. THE 0.01% WILL BE TAXED 28%! YEAHING AND CLAPPING..."
"161","1141556480698716161","1283260729357934598","fudgenuggets11","When @Acosta was asked if there's anyone who can stop Trump from making a total ass of himself

""We are down to Koolaid drinkers and next of kin."" - Jim Acosta

Koolaid drinkers and next of kin...

Somebody come pick me up off of this floor over here<U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602>

#TrumpIsNotWell https://t.co/RLyO8Zp4ec"
"162","3298816466","1283260729433317377","BS_Detector2020","Trump blasts Cuomo in Rose Garden news conference: ""Thousands of people in New York died because of poor management by the governor."" https://t.co/sLelmWGrnu"
"163","568723014","1283260729475436545","Poke0904","Not for nothing, but Trump using the Rose Garden to give a campaign speech assailing Biden is definitely illegal and his campaign owes the taxpayers a lot of money for this event."
"164","1253150258000887808","1283260729634717696","CarrilovesJesus","@Inevitable_ET What ever's going on with Sessions and Trump, it's all for optics! We gets stirred when we have a certain narrative we ""think"" is going to happen but doesn't. It's so much more peaceful to do as Q's said and ENJOY the show!!
TRUST SESSIONS!!"
"165","1113607776310374400","1283260729634820096","dounkay","Someone please explain to me how a 22 year old boy, a protestor, was shot and killed by a trump supporter in downtown Omaha, Nebraska last night and it hasn’t become a national matter. SAY HIS NAME. SPREAD THE WORD. REST IN POWER JAMES SCURLOCK. https://t.co/FPeFP6I1aa"
"166","46801350","1283260729739694081","AugmanJR","@michellek121212 @DrSubhasree @AndrewJacksonV3 @b_baruj @MsAnaMcCarthy I know the Dems are insane but sabotage the entire country to kick dirt on Trump?"
"167","232869373","1283260729836134401","AnaMardoll","This is egregious"
"168","802218811696889856","1283260729903083521","kraft_ja","Nobody is off the table when it comes to destroying the country, now I knew this already but to use children is really just rock bottom!"
"169","320653400","1283260730100326400","Vevenock","""Fauci would not have to keep contradicting the President if the President hadn't made a concerted decision to relentlessly lie and deceive about the pandemic,” says @ddale8; Trump says the increase in cases is a result of testing, but “that's just not what we hear from experts."" https://t.co/CWdDcfONlr"
"170","1016527234935357440","1283260730393849857","FannyVe68223336","Facebook banned me for 30 days for posting a joke that some Face Lib troll found offensive.  It was about the Clintons. But, you all keep going after Prez. Trump with anything you want to say.  That's all okay with Face peeps. At least my joke was funny."
"171","578567438","1283260730733551616","4closureNation2","#SCOTUS just cleared the way for the Trump administration to conduct the first federal execution in more than 17 years. 
 
This form of punishment is cruel and inhumane. Ban the death penalty."
"172","538570597","1283260730742124544","Rabdhul","Sessions gave up a seat he held for decades for his dream job, where he spent years enduring attacks from the candidate he helped legitimize. Tonight he lost his 1st race to someone w/ no experience, showing how Trump can alter reputations of those who tie their fortunes to him."
"173","748292639016034308","1283260730838523905","BijouBouquet","So, Mr. Trump can't have rallies because the low attendance will embarrass him, so he uses the White House Rose Garden to have his rally and millions of people watch."
"174","1273628487539134464","1283260730804973568","HussarSoul","President Trump tells @CBS_Herridge that “more White people” are dying at the hands of police than Black people. Watch excerpts on CBSN, more tonight on @CBSEveningNews and tomorrow on @CBSThisMorning https://t.co/NeBLT0LG0p https://t.co/XIwyARJBBl"
"175","822650044323074048","1283260730796421125","VictorBird10","The guy who did the mental health exam?
Quack, quack, quack....

Trump's former physician Ronny Jackson wins GOP primary runoff for Texas congressional seat - CNNPolitics https://t.co/uzA3qTttkb"
"176","279742658","1283260730897076224","WineDoctors","Trump Administration Strips C.D.C. of Control of Coronavirus Data https://t.co/NVZs1G8A2H #scientistsunite"
"177","1979109128","1283260731052326913","usctrojan94","Good night Trump Patriots.  Let's make this little man famous.  He saved his little sister's life.     Trump Patriots.   I follow, please follow back.  #WWG1WGA #MAGA"
"178","779457475925905408","1283260731413213185","SnoopaDo","@davidchapman141 @bigwilallen @MurphyB75080587 I think he means a list of Trump supporters to harass/report. jmo"
"179","963132991","1283260731794784256","fransc888","This has gone from a barely veiled campaign speech from the Rose Garden to an explicit one, with Trump attacking Biden by name."
"180","757644159888990208","1283260731933114368","Purpleyes88C","THERE IT IS FOLKS!...THE REASON WHY COVID MAGICALLY RESURFACED IN FLORIDA!<U+27A1><U+FE0F>Attorneys and other citizens of Jacksonville FL filed a lawsuit against the city, RNC and Trump campaign to try and stop the upcoming RNC in August due the coronavirus pandemic.  https://t.co/GnZs0kes7S"
"181","778047163607556097","1283260732193116161","seattlemama2329","Anyone else notice no Democrat politician has given up their salary as their lunatic lockdown decisions continue to ruin small businesses, destroy families, savings, and lives? 

Trump already works for free."
"182","799079021699067904","1283260732218408961","Speak_Upppp","Public univ. 'encourages' students to fight 'unjust' Trump policy https://t.co/TmbVouN0hA"
"183","863407685932392449","1283260732239486978","FunnestBestest","@FunnestBestest @soloyochapin @AngelaBelcamino @IvankaTrump @GoyaFoods @RAICESTEXAS @ConMijente @DefineAmerican @LatinoUSA @nowthisnews @goya That’s why the CEO had to go praise #trump for some free propaganda. People were fooled. https://t.co/cgU1RUWFsL"
"184","93251080","1283260732373516288","Chuckmeg","“Ah, no Anderson, we are down to Kool-Aid drinkers and next of kin here at the Trump White House. There are no more adults who will level with the president.” -Jim Acosta https://t.co/JlC0CSpgBu"
"185","837404175185113089","1283260732457529345","RasBenjiMassop1","Trump's Rose Garden presser turns into campaign speech with more lies and few questions

https://t.co/UbTfQvuKE9"
"186","874454232719556608","1283260732583419904","MarkEasterday8","Classic Trump!

Media bakes in the 95 degree sun with masks on, Trump speaks in the shade with no mask on. <U+0001F923><U+0001F923><U+0001F923> https://t.co/L7wo4jBtGC"
"187","948997652427034625","1283260732663111682","maprilmartin44","Ivanka Trump Thinks Unemployed People Should Try Not Being Unemployed ... <U+0001F914> https://t.co/H0IB6uvk0N"
"188","128343455","1283260732671291392","packskin","Sessions was Trump’s 1st Senate supporter, lent him legitimacy. In return, Sessions gave up his seat. Lost his cabinet position. Lost his dignity. Lost his reputation. Lost his comeback race. Lost his place in the party. Lost everything. Because of false faith in Donald J. Trump."
"189","1041727026615472128","1283260732956704768","MakaelaTho","He’s so dumb. Ew."
"190","822941081859985408","1283260733250306050","DeeDeCrist","Why wasn't Alexandra Chalupa, a Ukrainian-American operative consulting for the DNC to undermine Trump, required to file under FARA? https://t.co/e07AlcAxdr"
"191","954117384","1283260733367521280","yojenn_","A man whose entire life was built on a rich blend of daddy’s money and financial fraud accuses me, daughter of a house cleaner who won multiple elections to Congress by the age of 30, of not having talent. <U+0001F923>

You can tell from his delivery that even HE doesn’t believe it. <U+0001F602>"
"192","86775824","1283260733325602816","KICKING8","Self interests above all else as usual...@realDonaldTrump @WhiteHouse"
"193","1261764680227356683","1283260733912948740","PeskyFact","Context for President Trump saying more white people are killed by the police: Despite only making up 13 percent of the U.S. population, African Americans are two-and-a-half times more likely than white Americans to be killed by the police."
"194","1021501767039762434","1283260733921333248","labra_jose16","A man whose entire life was built on a rich blend of daddy’s money and financial fraud accuses me, daughter of a house cleaner who won multiple elections to Congress by the age of 30, of not having talent. <U+0001F923>

You can tell from his delivery that even HE doesn’t believe it. <U+0001F602>"
"195","2892595222","1283260734080679936","JoeRusso1776","Ann Coulter is being disgusting towards our Trump right now. Can we go on her comments and return the favor?

Trump endorsed Tuberville, he was hurt by Sessions recusal. Sessions recusal opened the door for a lot of problems for Trump and his family. 

Alabama rejected Sessions"
"196","110790564","1283260734240108549","Just_jack_usa","@realDonaldTrump @TTuberville @DougJones Anyone who's read trump's books knows he's patient, smart and gets back 10 times harder than they hit him."
"197","1213579744614043648","1283260734495956996","kylefor34384764","In 111 days 
No matter what 
I’m voting Trump 

Who’s with me?"
"198","1266497659399012352","1283260734361698305","barbara88480666","Absolutely positively true!!! @realDonaldTrump @GOP @EricTrump @Mike_Pence @DonaldJTrumpJr @IvankaTrump and trump and his boys are drunks I believe! They slur all the time!"
"199","1271065128306442242","1283260734655418368","DenaroRein","Ethics and Truth...something this Trump cult knows nothing about."
"200","173591614","1283260734881890305","AmBeautifulShow","""Fauci would not have to keep contradicting the President if the President hadn't made a concerted decision to relentlessly lie and deceive about the pandemic,” says @ddale8; Trump says the increase in cases is a result of testing, but “that's just not what we hear from experts."" https://t.co/CWdDcfONlr"
"201","215461965","1283260735053799426","BessieBugTN","Elect a President that is not reckless!  Elect Joe Biden!

Oh yeah, and make this video go viral because It will make Trump hide in his bunker again. #RecklessTrump https://t.co/zFOtcGBCMe"
"202","865365015599038464","1283260734932226048","AWarOnDougs","@Jenson_Melanie @GrogsGamut Possibly, but the 'CEO loves Trump, conservatives mass buy'/'CEO hates Trump, conservatives mass destroy' Pavlovian response is hardwired enough into the red hat cult I'm inclined to invoke Hanlon's razor."
"203","902350622187507712","1283260735150338048","chaplen23","BREAKING: Ronny Jackson, President Trump’s former White House physician, has won the GOP runoff in Texas’ 13th Congressional District, leaving him well placed to be elected to Congress in the reliably red district."
"204","48249790","1283260735297138688","SpurFanInSA","Nazi Sebastian Gorka is back, Trump appoints him to national security advisory board for 4 years https://t.co/AsfrJzj5Bh https://t.co/ztSIPaK7P3"
"205","1138597737912578048","1283260735456530432","asktoconsider","New Ivanka Trump initiative tells out-of-work Americans to ""find something new"" https://t.co/ModsDSPpL2 https://t.co/mp9kxNlXBH"
"206","1168216997609426945","1283260735389237248","liberaljedi80","@Reuters @jeffmason1 More people turned up here than his Tulsa rally LMAO !!!!! Jk I know that’s not true. It’s just funny to see Trump so desperate. HES DESPICABLE!! #TrumpIsANationalDisgrace"
"207","80417338","1283260735611699200","madjeanare","‘We’re really doing this about as badly as anybody can do it.’ — Public health expert Dr. Ashish Jha called BS on Pres. Trump’s lies while explaining just how badly the U.S. mishandled the coronavirus https://t.co/qwK7rLwy39"
"208","2300242908","1283260735498395653","jeannefisher17","@AshaRangappa_ All of us KNOW that Trump would have cheated anyone, siblings and relatives alike, to get more money.  His greediness is obvious. He has no allegiance, no empathy, no honor. His decisions are all based on money—how much more he can get."
"209","826476393793941504","1283260735976386561","hearourvoice4","Just a reminder that after Jeff Seasions became Trump’s first Senate endorser, then his AG, and the guy who came up with the child separation policy at the border, the thing he did to run afoul of the president was follow the advice of DOJ ethics lawyers."
"210","3676507156","1283260736005971968","MarkDavidAnder9","Jaime Harrison and Lindsey Graham are running closely for Senate in SC 

Jaime cares about real issues that affect people 

Lindsey is Trump’s toady

We need real leadership in SC

Send Ms Lindsey packing

He can toot his horn elsewhere 

#VoteHarrison4SC 
#FreshTweets https://t.co/WhCQiCXRO7"
"211","160142930","1283260736085450752","backyardsage","Donald Trump whines and cries like a baby as it all slips away from him: https://t.co/JR264370nE"
"212","843195364123402240","1283260735993200640","PimpBoy9Million","These conservatives saying shit like Obama is a dictator and is infringing on the constitution but when trump actually does something like that he’s the greatest president ever"
"213","45413265","1283260736047910912","BouviesMom","You know what would send trump into a clusterfck, screaming tantrum?  Name Dr Anthony Fauci Times's Person of the Year!<U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F44D>. Can you imagine?<U+0001F602><U+0001F602><U+0001F602>"
"214","4375856189","1283260736102379522","RaigynCherie","BREAKING: The Trump administration has rescinded a rule that would have forced international students to leave the country if their colleges hold classes online this fall. The administration was sued over the new policy by Harvard and MIT. https://t.co/5kqSNY7r2C"
"215","25040379","1283260735972417536","talkaboutaman","What you have done for HKers<U+0001F1ED><U+0001F1F0> so far are highly appreciated<U+0001F64F>
Thank you so much, President Donald Trump<U+0001F1FA><U+0001F1F8>"
"216","1002289957925474306","1283260736144318465","CarolWh39009963","This is happening on purpose. A Trump crony placed in charge of one our great public services is intentionally destroying it—and along with it the lives and businesses that depend on it. https://t.co/GAD2d9EGUl"
"217","1881970458","1283260736177942531","ShanChan_37","CNN cuts away, as @wolfblitzer explains Trump is ""deteriorating into a campaign kind of speech.."""
"218","975656262","1283260736307752961","BoleyGo","“An employee shall not use public office for private gain, the endorsement of any product, service or enterprise, or for the private gain of friends, relatives or persons with whom the employee is affiliated.""

This is literally all the Trump crime family has been doing for 3 yrs"
"219","754473936788742144","1283260736320438273","ramesk468","Biden saying we have 9 years or else on environment. And they say Trump lies. I am so sick of this bull shit from politicians who make this crap up. The earth is 4.543 billion years old but now we have 9 years or else. 15 years ago, Gore said we had 10 years or else.#ClimateHoax"
"220","216757092","1283260736307965952","jodaciousjody","Not for nothing, but Trump using the Rose Garden to give a campaign speech assailing Biden is definitely illegal and his campaign owes the taxpayers a lot of money for this event."
"221","1009629942676631552","1283260736328937472","Lulu85241479","No thanks! Sounds boring and full of airheads!"
"222","883322247477288962","1283260736404197378","MAGA17760397","LOL ... PURE GOLD PISSING ALL YOU LIBS OFF."
"223","470351587","1283260736760766464","TheNWMagpie","""Is there anyone around the president who shakes their head when they hear him rambling in the Rose Garden like this?""

@Acosta: ""No. We are down to kool-aid drinkers and next of kin here at the Trump White House. There are no more adults who will level with the president."" https://t.co/UM15OvZmZ1"
"224","3826222462","1283260736551018496","Cherry_Montovia","I Remember The Late 1980s The Most Preference in Employment was Given to a Black Hispanic Female and the Least was a White European Male. It was Termed Reverse Discrimination and Has been Used Against Whites for 30 Plus Years. What #BlackLivesMatter is Doing Is NOT Endearing Em<U+0001F48B>"
"225","767839944127545344","1283260736781733889","extrasodium","Liberals want people to vote for Biden as ""harm reduction"" so they can go back to pretending Trump is the only thing wrong with America"
"226","2963515104","1283260736995594240","tpaugrisbi","US President Donald Trump signs Hong Kong Autonomy Act, and ends the city’s preferential trade status

The executive order means ‘Hong Kong will now be treated the same as mainland China’, the US president says

https://t.co/zmamYe5GAO @owenschurchill"
"227","22518618","1283260737192972288","sunpeople5","The fact that Melania Trump wore an jacket to view our illegal jailing of immigrants  that said ""I don't care"" says all we need to know about woman whose own immigration is in question. She doesn't give a damn about anyone, and belies everything that a 'first lady' should be."
"228","1086754005097697281","1283260737406656512","Clynew3","OK. I’m done with Mary Trump’s book. Basically the President is, psychologically-speaking, a Frankenstein-like amalgamation of Idi Amin, John Gotti, Bernie Madoff, and Nell (the jungle-child character played by Jodie Foster). I need a drink"
"229","320396126","1283260737335496704","LuieFig","Sessions was Trump’s 1st Senate supporter, lent him legitimacy. In return, Sessions gave up his seat. Lost his cabinet position. Lost his dignity. Lost his reputation. Lost his comeback race. Lost his place in the party. Lost everything. Because of false faith in Donald J. Trump."
"230","823889189141815297","1283260737599635457","cortez1rae",".<U+2066>@peterbakernyt for history books: “Trump drifted seemingly at random from one topic to another, often in the same run-on sentence. Even for a president who rarely sticks to the script..it was one of the most rambling performances of his presidency.” https://t.co/jAw9GxiMhh"
"231","58896109","1283260737750568960","unocelestial","@MeidasTouch TRUMP'S WH KITCHEN CABINET

Trump: Commander in Chief of White Grievance
Melania: Pressed Dress Secretary #BeBestDressed
Jared: Director of Irrational Intelligence 
Ivanka: Chief of Stepford's Wife 
Jr: Sec of State of Denial
Eric:  Sec of Homer Insecurity

#airfarceone"
"232","909547042837471232","1283260737767399424","Lady_LeGrey","JUST IN:  President Trump has selected former White House official Sebastian Gorka to serve on a national security advisory board, marking the return of one of his most high-profile advisers.

I like him."
"233","1256016361","1283260737943740423","marye_kristean","@Deandwaae I was gonna say, why does it look like someone faceapp'd trump's face into an old woman bc wow"
"234","2258397443","1283260738044231681","RSpatter","Not only did we take their stuff 

But also blocked the assets &amp; everything related to anyone assoc w/ them, directly or indirectly, including corps, schools, &amp; businesses, etc (ALL)- past or present

Trump is enforcing w/ the full weight of the Fed Gov as a National Emergency<U+0001F92F>"
"235","822839184788307968","1283260738279280640","Mack_Bolan1745","Not only did we take their stuff 

But also blocked the assets &amp; everything related to anyone assoc w/ them, directly or indirectly, including corps, schools, &amp; businesses, etc (ALL)- past or present

Trump is enforcing w/ the full weight of the Fed Gov as a National Emergency<U+0001F92F>"
"236","724028102557483008","1283260738371543041","Outlander_Black","Sessions was Trump’s 1st Senate supporter, lent him legitimacy. In return, Sessions gave up his seat. Lost his cabinet position. Lost his dignity. Lost his reputation. Lost his comeback race. Lost his place in the party. Lost everything. Because of false faith in Donald J. Trump. https://t.co/x0npIfXae7"
"237","708491791989874688","1283260738681933831","KatscatsKathi","@realDonaldTrump We stand with President Trump!"
"238","1690192532","1283260738530709505","BandianaJones","@GOP @realDonaldTrump LOL. Good luck with that.

Trump allowed a foreign attack on US soil to happen in 2017 with ZERO repercussions.

In Washington DC no less. Right under his nose!

https://t.co/XAMK6dlZvV"
"239","1276590634795708418","1283260738996510720","MaggieAnn1222","I really don't know why the Trump Campaign hasn't released the names of all those ""donate and win a dinner with Trump!!!!"" contests. I know people who entered. Who are the winners, @Parscale???"
"240","257383174","1283260739080409088","Klarajean52","@glassmeg @DrRobDavidson @realDonaldTrump Trump’s only interest is re-election and economic. Also grifting and corruption."
"241","58894557","1283260739151491072","GreatBYND","@Carfrog3 @Doc_32M @daphitaphi @asapMJP @ximena_marlenne Bro he tried to close the states up when the out breaks first started. People was upset. He left them open people are still upset. He lets in remains Americans and people with visas. Guess what happened...im not a trump supporter, but I'm not dumb or blind to facts"
"242","3124540407","1283260739378192384","LizeeNYankees","Trump soiled the WH Rose Garden with that performance. Presidents do not use the Rose Garden in that kind of naked political fashion. That was not a press conference, as the WH described it. It was a campaign rally disguised as a press conference.  It was a bait and switch."
"243","37695577","1283260739441090560","cruzecon","Op-Ed: President Trump and the U.S. Congress Should Step Up and Protect Iconic American Wild Horses https://t.co/qeq3Azum7G @potus @realDonaldTrump

#TuesdayThoughts #TuesdayMotivation #wildhorses #horses #mustangs #animals #news #Congress #PresidentTrump #YouShouldKnow ##share https://t.co/1blCEh49h9"
"244","105899607","1283260739441000450","fulelo","White people are killed by US police at higher rates than people in most other countries. Black people are killed by US police at a rate 3x higher than that."
"245","2374459756","1283260739688583169","mylove711","This Is Huge!!
Maybe now we’ll get real numbers"
"246","1217685036293656583","1283260739646611456","Steveh281","Birds of a feather"
"247","2934282126","1283260739814166528","US_Citizen_Joe","@SteveGuest I’d like to see Trump answer some questions—coherently and without attacking the asker. Not holding my breath."
"248","1124933986734624770","1283260739906531328","smllms2","@adamhousley I'm sorry, Adam, I know you're pissed and so am I, but Trump doesn't deserve to be in the list. 

He's a crime victim. 

The perpetrator was the entire US government. 

He's earned his right to talk shit about all of them."
"249","2959120438","1283260739961139200","wckdbaby","Pres. Trump responds to question about police violence against Black people by saying cops also kill white people.

Per Washington Post data, the rate at which Black people are shot and killed by law enforcement is twice as high than that of white people. https://t.co/7KioB2TJIW"
"250","4287951631","1283260740049137664","kcughh","we lost kobe bryant and naya rivera in the same year GOD just take trump pls"
"251","952540304611139584","1283260740116381696","grei_ste","@CNN @StCollinson @husca Trump is landing alot of punches, America does not want Bidens agenda."
"252","360201349","1283260740128792576","homegypsy","They don’t want all coronavirus virus numbers in one place. They underestimate the ability of talented analysts to gather the all of the numbers and make them avaiable on the Internet https://t.co/MJUgqMBUlG"
"253","823097193544511488","1283260740393107457","ToddDye5","Trump is laying Joe Biden's agenda out bare for everyone to hear in the Rose Garden right now.

Are you listening to this?

This stuff would be the death of our nation."
"254","771863741906481153","1283260740380569600","Jenn24Perrault","Not for nothing, but Trump using the Rose Garden to give a campaign speech assailing Biden is definitely illegal and his campaign owes the taxpayers a lot of money for this event."
"255","1055757943","1283260740300951557","lenyysaidwhat","I can’t wait for November"
"256","1271807085219581952","1283260741089398784","seven42390016","Even for Trump, this seems more rambling than usual, drifting from subject to subject, sometimes within the same run-on sentence."
"257","1267173856759832576","1283260741101826048","marthascooter","Context for President Trump saying more white people are killed by the police: Despite only making up 13 percent of the U.S. population, African Americans are two-and-a-half times more likely than white Americans to be killed by the police."
"258","707173640694013952","1283260741106237447","justinclombardi","@sdefrancis @43Biden @JoeBiden I am a life-long Republican but not anymore. I am so over Trump and I will do whatever it takes to get Trump out in November. I will straight Democratic party in November. We have to get rid of all of them."
"259","2995020938","1283260741232087041","wsternks",".@jacobsoboroff: ""A judge in California has ordered the children released because of dangerous conditions relating to coronavirus inside ICE family detention, but the Trump admin. for weeks now has refused to rule out separating the parents and children.""

https://t.co/c6qbEVauOQ"
"260","1958942330","1283260741420634113","UWMoose","As Florida sets a single day record for deaths and Arizona and Texas are bringing in refrigerated morgue trucks, @washingtonpost says Trump has made nearly 1,000 false and misleading claims about the coronavirus pandemic - and that was before today’s press conference"
"261","1199744131406237697","1283260741315784704","MaryCaddell6","Obstruction of justice is a crime.
The president is not above the law.
Soon for @realDonaldTrump it will be slammer time. https://t.co/KOkKkHnetB"
"262","4735444945","1283260741659713537","randy2006usa","@LeahR77 Admiral Rogers (Ret.) Is a great American hero. He was the one that alerted Trump to the illegally obtained FISA warrants that were used to wiretap Trump's communications."
"263","955153568213893121","1283260741945110529","Mo29412","It's been 18 days since it became public that Putin had put a bounty on American troops. Trump and his GOP have been silent. Being silent is being complicit. I will not let this go."
"264","1579837206","1283260742284779522","SchokoladenGott","@realDonaldTrump TRUMP'S GETTING DESPERATE

Trump's polling numbers are terrible &amp; his desperation is palpable. 

Unlike Trump, Biden cares about the wellbeing of teachers &amp; students.

In regards to violence, 400 million guns litter this nation - what is Trump &amp; the GOP doing about that? NOTHING."
"265","17709747","1283260742356086784","c_digiangiacomo","President @realDonaldTrump from the White House garden to the press in a long speech on things done, and those to do next.

Two key passages: 1) explicit mention of Italy and Huawei and 2) countries who deal with US ""on behalf of China"".

https://t.co/O8vmlymdkI"
"266","824039749870460928","1283260742691483648","BodhiSurfPug","Just a reminder that after Jeff Seasions became Trump’s first Senate endorser, then his AG, and the guy who came up with the child separation policy at the border, the thing he did to run afoul of the president was follow the advice of DOJ ethics lawyers."
"267","51489829","1283260742834192386","Im_NickJames","Trump soiled the WH Rose Garden with that performance. Presidents do not use the Rose Garden in that kind of naked political fashion. That was not a press conference, as the WH described it. It was a campaign rally disguised as a press conference.  It was a bait and switch."
"268","842178499712561152","1283260742909689858","Monarchwarrior","@marwilliamson Can we attack dems when Trump &amp; co are voted out? Thanks"
